cik,entityName,companyFact,end,val,accn,fy,fp,form,filed,units,company
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2022-12-31,-2076392000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2007-12-31,277424000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2008-12-31,284037000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2008-12-31,284037000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2009-12-31,325063000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2009-12-31,325063000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2009-12-31,325063000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2010-12-31,276401000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2010-12-31,276401000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2010-12-31,276401000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2011-12-31,317712000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2011-12-31,317712000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2011-12-31,317712000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2012-12-31,22765000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2012-12-31,21586000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2012-12-31,21586000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2013-12-31,97831000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2013-12-31,97831000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2013-12-31,97831000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2014-12-31,16483000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2014-12-31,16483000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2014-12-31,16483000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2015-12-31,-749439000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2015-12-31,-749439000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2015-12-31,-749439000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2016-12-31,-1473984000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2016-12-31,-1473984000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2016-12-31,-1473984000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2017-12-31,-1785948000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2017-12-31,-1785948000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2017-12-31,-1785948000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2018-12-31,-2680479000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2018-12-31,-2680479000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2018-12-31,-2680479000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2019-12-31,-2887322000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2019-12-31,-2887322000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2019-12-31,-2887322000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2020-12-31,2427077000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2020-12-31,2427077000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2020-12-31,2427077000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2021-12-31,392610000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2021-12-31,392610000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInOperatingActivities,2022-12-31,2026257000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2007-12-31,66608000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2008-12-31,83026000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2008-12-31,83026000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2009-12-31,115860000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2009-12-31,115860000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2009-12-31,115860000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2010-03-31,32272000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2010-06-30,43519000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2010-09-30,37967000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2010-12-31,160853000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2010-12-31,160853000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2010-12-31,160853000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2010-12-31,47095000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2011-03-31,60233000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2011-03-31,60233000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2011-06-30,68214000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2011-06-30,68214000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2011-09-30,62460000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2011-09-30,62460000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2011-12-31,226126000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2011-12-31,226126000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2011-12-31,226126000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2011-12-31,35219000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2011-12-31,35219000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2011-12-31,35219000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2012-03-31,-4584000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2012-03-31,-4584000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2012-06-30,6164000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2012-06-30,6164000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2012-09-30,7675000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2012-09-30,7675000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2012-12-31,17152000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2012-12-31,17152000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2012-12-31,17152000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2012-12-31,7897000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2012-12-31,7897000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2013-03-31,2689000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2013-03-31,2689000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2013-06-30,29471000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2013-06-30,29471000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2013-09-30,31822000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2013-09-30,31822000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2013-12-31,112403000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2013-12-31,112403000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2013-12-31,112403000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2013-12-31,48421000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2013-12-31,48421000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2014-03-31,53115000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2014-03-31,53115000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2014-06-30,71018000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2014-06-30,71018000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2014-09-30,59295000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2014-09-30,59295000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2014-12-31,266799000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2014-12-31,266799000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2014-12-31,266799000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2014-12-31,83371000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2014-12-31,83371000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2015-03-31,23696000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2015-03-31,23696000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2015-06-30,26335000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2015-06-30,26335000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2015-09-30,29432000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2015-09-30,29432000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2015-12-31,122641000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2015-12-31,122641000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2015-12-31,122641000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2015-12-31,43178000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2015-12-31,43178000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2016-03-31,27658000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2016-03-31,27658000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2016-06-30,40755000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2016-06-30,40755000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2016-09-30,51517000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2016-09-30,51517000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2016-12-31,186678000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2016-12-31,186678000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2016-12-31,186678000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2016-12-31,66748000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2016-12-31,66748000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2017-03-31,178222000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2017-03-31,178222000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2017-06-30,65600000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2017-06-30,65600000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2017-09-30,129590000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2017-09-30,129590000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2017-12-31,558929000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2017-12-31,558929000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2017-12-31,558929000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2017-12-31,185517000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2017-12-31,185517000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2018-03-31,290124000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2018-03-31,290124000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2018-06-30,384349000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2018-06-30,384349000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2018-09-30,402835000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2018-09-30,402835000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2018-12-31,1211242000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2018-12-31,1211242000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2018-12-31,1211242000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2018-12-31,133934000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2018-12-31,133934000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2019-03-31,344052000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2019-03-31,344052000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2019-06-30,270650000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2019-06-30,270650000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2019-09-30,665244000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2019-09-30,665244000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2019-12-31,1866916000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2019-12-31,1866916000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2019-12-31,1866916000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2019-12-31,586970000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2019-12-31,586970000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2020-03-31,709067000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2020-06-30,720196000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2020-09-30,789976000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2020-12-31,2761395000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2020-12-31,2761395000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2020-12-31,2761395000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2020-12-31,542156000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2021-12-31,5116228000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2021-12-31,5116228000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",NetIncomeLoss,2022-12-31,4491924000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",OperatingIncomeLoss,2007-12-31,91773000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",OperatingIncomeLoss,2008-12-31,121506000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",OperatingIncomeLoss,2008-12-31,121506000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",OperatingIncomeLoss,2009-12-31,191939000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",OperatingIncomeLoss,2009-12-31,191939000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",OperatingIncomeLoss,2009-12-31,191939000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",OperatingIncomeLoss,2010-12-31,283641000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",OperatingIncomeLoss,2010-12-31,283641000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",OperatingIncomeLoss,2010-12-31,283641000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
